,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
0,13/08/16,Burnley,Swansea,0.0,1.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
1,13/08/16,Crystal Palace,West Brom,0.0,1.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
2,13/08/16,Everton,Tottenham,1.0,1.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
3,13/08/16,Hull,Leicester,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
4,13/08/16,Man City,Sunderland,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
5,13/08/16,Middlesbrough,Stoke,1.0,1.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
6,13/08/16,Southampton,Watford,1.0,1.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
7,14/08/16,Arsenal,Liverpool,3.0,4.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
8,14/08/16,Bournemouth,Man United,1.0,3.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
9,15/08/16,Chelsea,West Ham,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
10,19/08/16,Man United,Southampton,2.0,0.0,H,2,3.0,1.0,1.0,1.0,2.0,0.0,2.0,3,1,2,M,M,M,M,M,M
11,20/08/16,Burnley,Liverpool,2.0,0.0,H,2,0.0,4.0,1.0,3.0,-1.0,1.0,-2.0,0,3,-3,M,M,M,M,M,M
12,20/08/16,Leicester,Arsenal,0.0,0.0,D,2,1.0,3.0,2.0,4.0,-1.0,-1.0,0.0,0,0,0,M,M,M,M,M,M
13,20/08/16,Stoke,Man City,1.0,4.0,A,2,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,1,3,-2,M,M,M,M,M,M
14,20/08/16,Swansea,Hull,0.0,2.0,A,2,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3,3,0,M,M,M,M,M,M
15,20/08/16,Tottenham,Crystal Palace,1.0,0.0,H,2,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1,0,1,M,M,M,M,M,M
16,20/08/16,Watford,Chelsea,1.0,2.0,A,2,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,1,3,-2,M,M,M,M,M,M
17,20/08/16,West Brom,Everton,1.0,2.0,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3,1,2,M,M,M,M,M,M
18,21/08/16,Sunderland,Middlesbrough,1.0,2.0,A,2,1.0,1.0,2.0,1.0,-1.0,0.0,-1.0,0,1,-1,M,M,M,M,M,M
19,21/08/16,West Ham,Bournemouth,1.0,0.0,H,2,1.0,1.0,2.0,3.0,-1.0,-2.0,1.0,0,0,0,M,M,M,M,M,M
20,27/08/16,Chelsea,Burnley,3.0,0.0,H,3,4.0,2.0,2.0,1.0,2.0,1.0,1.0,6,3,3,W,W,M,M,M,M
21,27/08/16,Crystal Palace,Bournemouth,1.0,1.0,D,3,0.0,1.0,2.0,4.0,-2.0,-3.0,1.0,0,0,0,L,L,M,M,M,M
22,27/08/16,Everton,Stoke,1.0,0.0,H,3,3.0,2.0,2.0,5.0,1.0,-3.0,4.0,4,1,3,W,L,M,M,M,M
23,27/08/16,Hull,Man United,0.0,1.0,A,3,4.0,5.0,1.0,1.0,3.0,4.0,-1.0,6,6,0,W,W,M,M,M,M
24,27/08/16,Leicester,Swansea,2.0,1.0,H,3,1.0,1.0,2.0,2.0,-1.0,-1.0,0.0,1,3,-2,D,L,M,M,M,M
25,27/08/16,Southampton,Sunderland,1.0,1.0,D,3,1.0,2.0,3.0,4.0,-2.0,-2.0,0.0,1,0,1,L,L,M,M,M,M
26,27/08/16,Tottenham,Liverpool,1.0,1.0,D,3,2.0,4.0,1.0,5.0,1.0,-1.0,2.0,4,3,1,W,L,M,M,M,M
27,27/08/16,Watford,Arsenal,1.0,3.0,A,3,2.0,3.0,3.0,4.0,-1.0,-1.0,0.0,1,1,0,L,D,M,M,M,M
28,28/08/16,Man City,West Ham,3.0,1.0,H,3,6.0,2.0,2.0,2.0,4.0,0.0,4.0,6,3,3,W,W,M,M,M,M
29,28/08/16,West Brom,Middlesbrough,0.0,0.0,D,3,2.0,3.0,2.0,2.0,0.0,1.0,-1.0,3,4,-1,L,W,M,M,M,M
30,10/09/16,Arsenal,Southampton,2.0,1.0,H,4,6.0,2.0,5.0,4.0,1.0,-2.0,3.0,4,2,2,W,D,D,L,M,M
31,10/09/16,Bournemouth,West Brom,1.0,0.0,H,4,2.0,2.0,5.0,2.0,-3.0,0.0,-3.0,1,4,-3,D,D,L,L,M,M
32,10/09/16,Burnley,Hull,1.0,1.0,D,4,2.0,4.0,4.0,2.0,-2.0,2.0,-4.0,3,6,-3,L,L,W,W,M,M
33,10/09/16,Liverpool,Leicester,4.0,1.0,H,4,5.0,3.0,6.0,3.0,-1.0,0.0,-1.0,4,4,0,D,W,L,D,M,M
34,10/09/16,Man United,Man City,1.0,2.0,A,4,6.0,9.0,1.0,3.0,5.0,6.0,-1.0,9,9,0,W,W,W,W,M,M
35,10/09/16,Middlesbrough,Crystal Palace,1.0,2.0,A,4,3.0,1.0,2.0,3.0,1.0,-2.0,3.0,5,1,4,D,D,W,L,M,M
36,10/09/16,Stoke,Tottenham,0.0,4.0,A,4,2.0,3.0,6.0,2.0,-4.0,1.0,-5.0,1,5,-4,L,D,L,W,M,M
37,10/09/16,West Ham,Watford,2.0,4.0,A,4,3.0,3.0,5.0,6.0,-2.0,-3.0,1.0,3,1,2,L,L,W,L,M,M
38,11/09/16,Swansea,Chelsea,2.0,2.0,D,4,2.0,7.0,4.0,2.0,-2.0,5.0,-7.0,3,9,-6,L,W,L,W,M,M
39,12/09/16,Sunderland,Everton,0.0,3.0,A,4,3.0,4.0,5.0,2.0,-2.0,2.0,-4.0,1,7,-6,D,W,L,W,M,M
40,16/09/16,Chelsea,Liverpool,1.0,2.0,A,5,9.0,9.0,4.0,7.0,5.0,2.0,3.0,10,7,3,D,W,W,D,W,L
41,17/09/16,Everton,Middlesbrough,3.0,1.0,H,5,7.0,4.0,2.0,4.0,5.0,0.0,5.0,10,5,5,W,L,W,D,W,W
42,17/09/16,Hull,Arsenal,1.0,4.0,A,5,5.0,8.0,3.0,6.0,2.0,2.0,0.0,7,7,0,D,W,L,W,W,D
43,17/09/16,Leicester,Burnley,3.0,0.0,H,5,4.0,3.0,7.0,5.0,-3.0,-2.0,-1.0,4,4,0,L,D,W,L,D,W
44,17/09/16,Man City,Bournemouth,4.0,0.0,H,5,11.0,3.0,4.0,5.0,7.0,-2.0,9.0,12,4,8,W,W,W,D,W,L
45,17/09/16,West Brom,West Ham,4.0,2.0,H,5,2.0,5.0,3.0,9.0,-1.0,-4.0,3.0,4,3,1,L,L,D,L,L,W
46,18/09/16,Crystal Palace,Stoke,4.0,1.0,H,5,3.0,2.0,4.0,10.0,-1.0,-8.0,7.0,4,1,3,W,L,D,L,L,L
47,18/09/16,Southampton,Swansea,1.0,0.0,H,5,3.0,4.0,6.0,6.0,-3.0,-2.0,-1.0,2,4,-2,L,D,D,L,L,L
48,18/09/16,Tottenham,Sunderland,1.0,0.0,H,5,7.0,3.0,2.0,8.0,5.0,-5.0,10.0,8,1,7,W,L,D,D,W,L
49,18/09/16,Watford,Man United,3.0,1.0,H,5,7.0,7.0,8.0,3.0,-1.0,4.0,-5.0,4,9,-5,W,L,L,W,L,W
50,24/09/16,Arsenal,Chelsea,3.0,0.0,H,6,12.0,10.0,7.0,6.0,5.0,4.0,1.0,10,10,0,W,L,W,D,W,W
51,24/09/16,Bournemouth,Everton,1.0,0.0,H,6,3.0,10.0,9.0,3.0,-6.0,7.0,-13.0,4,13,-9,L,W,W,W,D,W
52,24/09/16,Liverpool,Hull,5.0,1.0,H,6,11.0,6.0,8.0,7.0,3.0,-1.0,4.0,10,7,3,W,L,W,D,D,L
53,24/09/16,Man United,Leicester,4.0,1.0,H,6,8.0,7.0,6.0,7.0,2.0,0.0,2.0,9,7,2,L,W,L,L,W,W
54,24/09/16,Middlesbrough,Tottenham,1.0,2.0,A,6,5.0,8.0,7.0,2.0,-2.0,6.0,-8.0,5,11,-6,L,W,L,W,D,D
55,24/09/16,Stoke,West Brom,1.0,1.0,D,6,3.0,6.0,14.0,5.0,-11.0,1.0,-12.0,1,7,-6,L,W,L,L,L,D
56,24/09/16,Sunderland,Crystal Palace,2.0,3.0,A,6,3.0,7.0,9.0,5.0,-6.0,2.0,-8.0,1,7,-6,L,W,L,W,D,D
57,24/09/16,Swansea,Man City,1.0,3.0,A,6,4.0,15.0,7.0,4.0,-3.0,11.0,-14.0,4,15,-11,L,W,D,W,L,W
58,25/09/16,West Ham,Southampton,0.0,3.0,A,6,7.0,4.0,13.0,6.0,-6.0,-2.0,-4.0,3,5,-2,L,W,L,L,L,D
59,26/09/16,Burnley,Watford,2.0,0.0,H,6,3.0,10.0,8.0,9.0,-5.0,1.0,-6.0,4,7,-3,L,W,D,W,L,L
60,30/09/16,Everton,Crystal Palace,1.0,1.0,D,7,10.0,10.0,4.0,7.0,6.0,3.0,3.0,13,10,3,L,W,W,W,W,W
61,01/10/16,Hull,Chelsea,0.0,2.0,A,7,7.0,10.0,12.0,9.0,-5.0,1.0,-6.0,7,10,-3,L,L,L,L,D,D
62,01/10/16,Sunderland,West Brom,1.0,1.0,D,7,5.0,7.0,12.0,6.0,-7.0,1.0,-8.0,1,8,-7,L,D,L,W,L,L
63,01/10/16,Swansea,Liverpool,1.0,2.0,A,7,5.0,16.0,10.0,9.0,-5.0,7.0,-12.0,4,13,-9,L,W,L,W,D,W
64,01/10/16,Watford,Bournemouth,2.0,2.0,D,7,10.0,4.0,11.0,9.0,-1.0,-5.0,4.0,7,7,0,L,W,W,L,W,W
65,01/10/16,West Ham,Middlesbrough,1.0,1.0,D,7,7.0,6.0,16.0,9.0,-9.0,-3.0,-6.0,3,5,-2,L,L,L,L,L,L
66,02/10/16,Burnley,Arsenal,0.0,1.0,A,7,5.0,15.0,8.0,7.0,-3.0,8.0,-11.0,7,13,-6,W,W,L,W,D,W
67,02/10/16,Leicester,Southampton,0.0,0.0,D,7,8.0,7.0,11.0,6.0,-3.0,1.0,-4.0,7,8,-1,L,W,W,W,L,L
68,02/10/16,Man United,Stoke,1.0,1.0,D,7,12.0,4.0,7.0,15.0,5.0,-11.0,16.0,12,2,10,W,D,L,L,L,L
69,02/10/16,Tottenham,Man City,2.0,0.0,H,7,10.0,18.0,3.0,5.0,7.0,13.0,-6.0,14,18,-4,W,W,W,W,W,W
70,15/10/16,Arsenal,Swansea,3.0,2.0,H,8,16.0,6.0,7.0,12.0,9.0,-6.0,15.0,16,4,12,W,L,W,L,W,L
71,15/10/16,Bournemouth,Hull,6.0,1.0,H,8,6.0,7.0,11.0,14.0,-5.0,-7.0,2.0,8,7,1,D,L,W,L,L,L
72,15/10/16,Chelsea,Leicester,3.0,0.0,H,8,12.0,8.0,9.0,11.0,3.0,-3.0,6.0,13,8,5,W,D,L,L,L,W
73,15/10/16,Crystal Palace,West Ham,0.0,1.0,A,8,11.0,8.0,8.0,17.0,3.0,-9.0,12.0,11,4,7,D,D,W,L,W,L
74,15/10/16,Man City,Everton,1.0,1.0,D,8,18.0,11.0,7.0,5.0,11.0,6.0,5.0,18,14,4,L,D,W,L,W,W
75,15/10/16,Stoke,Sunderland,2.0,0.0,H,8,5.0,6.0,16.0,13.0,-11.0,-7.0,-4.0,3,2,1,D,D,D,L,L,L
76,15/10/16,West Brom,Tottenham,1.0,1.0,D,8,8.0,12.0,7.0,3.0,1.0,9.0,-8.0,9,17,-8,D,W,D,W,W,W
77,16/10/16,Middlesbrough,Watford,0.0,1.0,A,8,7.0,12.0,10.0,13.0,-3.0,-1.0,-2.0,6,8,-2,D,D,L,L,L,W
78,16/10/16,Southampton,Burnley,3.0,1.0,H,8,7.0,5.0,6.0,9.0,1.0,-4.0,5.0,9,7,2,D,L,W,W,W,L
79,17/10/16,Liverpool,Man United,0.0,0.0,D,8,18.0,13.0,10.0,8.0,8.0,5.0,3.0,16,13,3,W,D,W,W,W,L
80,22/10/16,Arsenal,Middlesbrough,0.0,0.0,D,9,19.0,7.0,9.0,11.0,10.0,-4.0,14.0,19,6,13,W,L,W,D,W,L
81,22/10/16,Bournemouth,Tottenham,0.0,0.0,D,9,12.0,13.0,12.0,4.0,0.0,9.0,-9.0,11,18,-7,W,D,D,W,W,W
82,22/10/16,Burnley,Everton,2.0,1.0,H,9,6.0,12.0,12.0,6.0,-6.0,6.0,-12.0,7,15,-8,L,D,L,D,W,L
83,22/10/16,Hull,Stoke,0.0,2.0,A,9,8.0,7.0,20.0,16.0,-12.0,-9.0,-3.0,7,6,1,L,W,L,D,L,D
84,22/10/16,Leicester,Crystal Palace,3.0,1.0,H,9,8.0,11.0,14.0,9.0,-6.0,2.0,-8.0,8,11,-3,L,L,D,D,L,W
85,22/10/16,Liverpool,West Brom,2.0,1.0,H,9,18.0,9.0,10.0,8.0,8.0,1.0,7.0,17,10,7,D,D,W,D,W,D
86,22/10/16,Swansea,Watford,0.0,0.0,D,9,8.0,13.0,15.0,13.0,-7.0,0.0,-7.0,4,11,-7,L,W,L,D,L,L
87,22/10/16,West Ham,Sunderland,1.0,0.0,H,9,9.0,6.0,17.0,15.0,-8.0,-9.0,1.0,7,2,5,W,L,D,D,L,L
88,23/10/16,Chelsea,Man United,4.0,0.0,H,9,15.0,13.0,9.0,8.0,6.0,5.0,1.0,16,14,2,W,D,W,D,L,W
89,23/10/16,Man City,Southampton,1.0,1.0,D,9,19.0,10.0,8.0,7.0,11.0,3.0,8.0,19,12,7,D,W,L,D,W,W
90,29/10/16,Crystal Palace,Liverpool,2.0,4.0,A,10,12.0,20.0,12.0,11.0,0.0,9.0,-9.0,11,20,-9,L,W,L,D,D,W
91,29/10/16,Man United,Burnley,0.0,0.0,D,10,13.0,8.0,12.0,13.0,1.0,-5.0,6.0,14,10,4,L,W,D,L,D,L
92,29/10/16,Middlesbrough,Bournemouth,2.0,0.0,H,10,7.0,12.0,11.0,12.0,-4.0,0.0,-4.0,7,12,-5,D,D,L,W,D,D
93,29/10/16,Sunderland,Arsenal,1.0,4.0,A,10,6.0,19.0,16.0,9.0,-10.0,10.0,-20.0,2,20,-18,L,D,L,W,D,W
94,29/10/16,Tottenham,Leicester,1.0,1.0,D,10,13.0,11.0,4.0,15.0,9.0,-4.0,13.0,19,11,8,D,W,D,L,W,D
95,29/10/16,Watford,Hull,1.0,0.0,H,10,13.0,8.0,13.0,22.0,0.0,-14.0,14.0,12,7,5,D,L,W,L,D,L
96,29/10/16,West Brom,Man City,0.0,4.0,A,10,10.0,20.0,10.0,9.0,0.0,11.0,-11.0,10,20,-10,L,D,D,D,D,L
97,30/10/16,Everton,West Ham,2.0,0.0,H,10,13.0,10.0,8.0,17.0,5.0,-7.0,12.0,15,10,5,L,W,D,W,D,D
98,30/10/16,Southampton,Chelsea,0.0,2.0,A,10,11.0,19.0,8.0,9.0,3.0,10.0,-7.0,13,19,-6,D,W,W,W,D,W
99,31/10/16,Stoke,Swansea,3.0,1.0,H,10,9.0,8.0,16.0,15.0,-7.0,-7.0,0.0,9,5,4,W,D,W,L,D,L
100,05/11/16,Bournemouth,Sunderland,1.0,2.0,A,11,12.0,7.0,14.0,20.0,-2.0,-13.0,11.0,12,2,10,L,L,D,L,W,L
101,05/11/16,Burnley,Crystal Palace,3.0,2.0,H,11,8.0,14.0,13.0,16.0,-5.0,-2.0,-3.0,11,11,0,D,L,W,L,L,L
102,05/11/16,Chelsea,Everton,5.0,0.0,H,11,21.0,15.0,9.0,8.0,12.0,7.0,5.0,22,18,4,W,W,W,L,W,D
103,05/11/16,Man City,Middlesbrough,1.0,1.0,D,11,24.0,9.0,9.0,11.0,15.0,-2.0,17.0,23,10,13,W,W,D,D,D,L
104,05/11/16,West Ham,Stoke,1.0,1.0,D,11,10.0,12.0,19.0,17.0,-9.0,-5.0,-4.0,10,12,-2,L,W,W,W,W,W
105,06/11/16,Arsenal,Tottenham,1.0,1.0,D,11,23.0,14.0,10.0,5.0,13.0,9.0,4.0,23,20,3,W,D,D,D,W,D
106,06/11/16,Hull,Southampton,2.0,1.0,H,11,8.0,11.0,23.0,10.0,-15.0,1.0,-16.0,7,13,-6,L,L,L,D,L,W
107,06/11/16,Leicester,West Brom,1.0,2.0,A,11,12.0,10.0,16.0,14.0,-4.0,-4.0,0.0,12,10,2,D,L,W,L,L,D
108,06/11/16,Liverpool,Watford,6.0,1.0,H,11,24.0,14.0,13.0,13.0,11.0,1.0,10.0,23,15,8,W,W,W,D,D,W
109,06/11/16,Swansea,Man United,1.0,3.0,A,11,9.0,13.0,18.0,12.0,-9.0,1.0,-10.0,5,15,-10,L,D,D,L,L,D
110,19/11/16,Crystal Palace,Man City,1.0,2.0,A,12,16.0,25.0,19.0,10.0,-3.0,15.0,-18.0,11,24,-13,L,D,L,W,L,D
111,19/11/16,Everton,Swansea,1.0,1.0,D,12,15.0,10.0,13.0,21.0,2.0,-11.0,13.0,18,5,13,L,L,W,L,L,D
112,19/11/16,Man United,Arsenal,1.0,1.0,D,12,16.0,24.0,13.0,11.0,3.0,13.0,-10.0,18,24,-6,W,D,D,W,L,D
113,19/11/16,Southampton,Liverpool,0.0,0.0,D,12,12.0,30.0,12.0,14.0,0.0,16.0,-16.0,13,26,-13,L,W,L,W,D,W
114,19/11/16,Stoke,Bournemouth,0.0,1.0,A,12,13.0,13.0,18.0,16.0,-5.0,-3.0,-2.0,13,12,1,D,L,W,L,W,D
115,19/11/16,Sunderland,Hull,3.0,0.0,H,12,9.0,10.0,21.0,24.0,-12.0,-14.0,2.0,5,10,-5,W,W,L,L,L,L
116,19/11/16,Tottenham,West Ham,3.0,2.0,H,12,15.0,11.0,6.0,20.0,9.0,-9.0,18.0,21,11,10,D,D,D,L,D,W
117,19/11/16,Watford,Leicester,2.0,1.0,H,12,15.0,13.0,19.0,18.0,-4.0,-5.0,1.0,15,12,3,L,L,W,D,D,W
118,20/11/16,Middlesbrough,Chelsea,0.0,1.0,A,12,10.0,26.0,12.0,9.0,-2.0,17.0,-19.0,11,25,-14,D,W,W,W,D,W
119,21/11/16,West Brom,Burnley,4.0,0.0,H,12,12.0,11.0,15.0,15.0,-3.0,-4.0,1.0,13,14,-1,W,W,L,D,L,W
120,26/11/16,Burnley,Man City,1.0,2.0,A,13,11.0,27.0,19.0,11.0,-8.0,16.0,-24.0,14,27,-13,L,W,W,D,D,W
121,26/11/16,Chelsea,Tottenham,2.0,1.0,H,13,27.0,18.0,9.0,8.0,18.0,10.0,8.0,28,24,4,W,W,W,D,W,D
122,26/11/16,Hull,West Brom,1.0,1.0,D,13,10.0,16.0,27.0,15.0,-17.0,1.0,-18.0,10,16,-6,L,W,W,W,L,L
123,26/11/16,Leicester,Middlesbrough,2.0,2.0,D,13,14.0,10.0,20.0,13.0,-6.0,-3.0,-3.0,12,11,1,L,L,L,D,D,W
124,26/11/16,Liverpool,Sunderland,2.0,0.0,H,13,30.0,12.0,14.0,21.0,16.0,-9.0,25.0,27,8,19,D,W,W,W,W,L
125,26/11/16,Swansea,Crystal Palace,5.0,4.0,H,13,11.0,17.0,22.0,21.0,-11.0,-4.0,-7.0,6,11,-5,D,L,L,L,L,L
126,27/11/16,Arsenal,Bournemouth,3.0,1.0,H,13,25.0,14.0,12.0,16.0,13.0,-2.0,15.0,25,15,10,D,W,D,L,W,L
127,27/11/16,Man United,West Ham,1.0,1.0,D,13,17.0,13.0,14.0,23.0,3.0,-10.0,13.0,19,11,8,D,L,W,D,D,L
128,27/11/16,Southampton,Everton,1.0,0.0,H,13,12.0,16.0,12.0,14.0,0.0,2.0,-2.0,14,19,-5,D,D,L,L,L,W
129,27/11/16,Watford,Stoke,0.0,1.0,A,13,17.0,13.0,20.0,19.0,-3.0,-6.0,3.0,18,13,5,W,L,L,D,W,W
130,03/12/16,Crystal Palace,Southampton,3.0,0.0,H,14,21.0,13.0,26.0,12.0,-5.0,1.0,-6.0,11,17,-6,L,W,L,D,L,L
131,03/12/16,Man City,Chelsea,1.0,3.0,A,14,29.0,29.0,12.0,10.0,17.0,19.0,-2.0,30,31,-1,W,W,W,W,D,W
132,03/12/16,Stoke,Burnley,2.0,0.0,H,14,14.0,12.0,19.0,21.0,-5.0,-9.0,4.0,16,14,2,W,L,L,L,D,W
133,03/12/16,Sunderland,Leicester,2.0,1.0,H,14,12.0,16.0,23.0,22.0,-11.0,-6.0,-5.0,8,13,-5,L,D,W,L,W,L
134,03/12/16,Tottenham,Swansea,5.0,0.0,H,14,19.0,16.0,10.0,26.0,9.0,-10.0,19.0,24,9,15,L,W,W,D,D,L
135,03/12/16,West Brom,Watford,3.0,1.0,H,14,17.0,17.0,16.0,21.0,1.0,-4.0,5.0,17,18,-1,D,L,W,W,W,L
136,03/12/16,West Ham,Arsenal,1.0,5.0,A,14,14.0,28.0,24.0,13.0,-10.0,15.0,-25.0,12,28,-16,D,W,L,D,D,D
137,04/12/16,Bournemouth,Liverpool,4.0,3.0,H,14,15.0,32.0,19.0,14.0,-4.0,18.0,-22.0,15,30,-15,L,W,W,D,L,W
138,04/12/16,Everton,Man United,1.0,1.0,D,14,16.0,18.0,15.0,15.0,1.0,3.0,-2.0,19,20,-1,L,D,D,D,L,W
139,05/12/16,Middlesbrough,Hull,1.0,0.0,H,14,12.0,11.0,15.0,28.0,-3.0,-17.0,14.0,12,11,1,D,D,L,L,D,W
140,10/12/16,Arsenal,Stoke,3.0,1.0,H,15,33.0,16.0,14.0,19.0,19.0,-3.0,22.0,31,19,12,W,W,W,W,D,L
141,10/12/16,Burnley,Bournemouth,3.0,2.0,H,15,12.0,19.0,23.0,22.0,-11.0,-3.0,-8.0,14,18,-4,L,W,L,L,L,W
142,10/12/16,Hull,Crystal Palace,3.0,3.0,D,15,11.0,24.0,29.0,26.0,-18.0,-2.0,-16.0,11,14,-3,L,W,D,L,L,L
143,10/12/16,Leicester,Man City,4.0,2.0,H,15,17.0,30.0,24.0,15.0,-7.0,15.0,-22.0,13,30,-17,L,L,D,W,L,W
144,10/12/16,Swansea,Sunderland,3.0,0.0,H,15,16.0,14.0,31.0,24.0,-15.0,-10.0,-5.0,9,11,-2,L,W,W,L,D,W
145,10/12/16,Watford,Everton,3.0,2.0,H,15,18.0,17.0,24.0,16.0,-6.0,1.0,-7.0,18,20,-2,L,D,L,L,W,D
146,11/12/16,Chelsea,West Brom,1.0,0.0,H,15,32.0,20.0,11.0,17.0,21.0,3.0,18.0,34,20,14,W,W,W,D,W,W
147,11/12/16,Liverpool,West Ham,2.0,2.0,D,15,35.0,15.0,18.0,29.0,17.0,-14.0,31.0,30,12,18,L,L,W,D,D,L
148,11/12/16,Man United,Tottenham,1.0,0.0,H,15,19.0,24.0,16.0,10.0,3.0,14.0,-11.0,21,27,-6,D,W,D,L,D,W
149,11/12/16,Southampton,Middlesbrough,1.0,0.0,H,15,13.0,13.0,15.0,15.0,-2.0,-2.0,0.0,17,15,2,L,W,W,D,D,L
150,13/12/16,Bournemouth,Leicester,1.0,0.0,H,16,21.0,21.0,25.0,26.0,-4.0,-5.0,1.0,18,16,2,L,W,W,L,L,D
151,13/12/16,Everton,Arsenal,2.0,1.0,H,16,19.0,36.0,19.0,15.0,0.0,21.0,-21.0,20,34,-14,L,W,D,W,L,W
152,14/12/16,Crystal Palace,Man United,1.0,2.0,A,16,27.0,20.0,29.0,16.0,-2.0,4.0,-6.0,15,24,-9,D,W,W,D,L,D
153,14/12/16,Man City,Watford,2.0,0.0,H,16,32.0,21.0,19.0,26.0,13.0,-5.0,18.0,30,21,9,L,W,L,L,W,L
154,14/12/16,Middlesbrough,Liverpool,0.0,3.0,A,16,13.0,37.0,16.0,20.0,-3.0,17.0,-20.0,15,31,-16,L,D,W,L,D,W
155,14/12/16,Stoke,Southampton,0.0,0.0,D,16,17.0,14.0,22.0,15.0,-5.0,-1.0,-4.0,19,20,-1,L,W,W,L,W,W
156,14/12/16,Sunderland,Chelsea,0.0,1.0,A,16,14.0,33.0,27.0,11.0,-13.0,22.0,-35.0,11,37,-26,L,W,W,W,L,W
157,14/12/16,Tottenham,Hull,3.0,0.0,H,16,24.0,14.0,11.0,32.0,13.0,-18.0,31.0,27,12,15,L,D,W,L,L,D
158,14/12/16,West Brom,Swansea,3.0,1.0,H,16,20.0,19.0,18.0,31.0,2.0,-12.0,14.0,20,12,8,L,W,W,L,D,W
159,14/12/16,West Ham,Burnley,1.0,0.0,H,16,17.0,15.0,31.0,25.0,-14.0,-10.0,-4.0,13,17,-4,D,W,L,L,D,L
160,17/12/16,Crystal Palace,Chelsea,0.0,1.0,A,17,28.0,34.0,31.0,11.0,-3.0,23.0,-26.0,15,40,-25,L,W,D,W,W,W
161,17/12/16,Middlesbrough,Swansea,3.0,0.0,H,17,13.0,20.0,19.0,34.0,-6.0,-14.0,8.0,15,12,3,L,L,L,W,W,L
162,17/12/16,Stoke,Leicester,2.0,2.0,D,17,17.0,21.0,22.0,27.0,-5.0,-6.0,1.0,20,16,4,D,L,L,W,W,L
163,17/12/16,Sunderland,Watford,1.0,0.0,H,17,14.0,21.0,28.0,28.0,-14.0,-7.0,-7.0,11,21,-10,L,L,L,W,W,L
164,17/12/16,West Brom,Man United,0.0,2.0,A,17,23.0,22.0,19.0,17.0,4.0,5.0,-1.0,23,27,-4,W,W,L,W,W,D
165,17/12/16,West Ham,Hull,1.0,0.0,H,17,18.0,14.0,31.0,35.0,-13.0,-21.0,8.0,16,12,4,W,L,D,D,L,L
166,18/12/16,Bournemouth,Southampton,1.0,3.0,A,17,22.0,14.0,25.0,15.0,-3.0,-1.0,-2.0,21,21,0,W,D,L,W,W,L
167,18/12/16,Man City,Arsenal,2.0,1.0,H,17,34.0,37.0,19.0,17.0,15.0,20.0,-5.0,33,34,-1,W,L,L,W,L,W
168,18/12/16,Tottenham,Burnley,2.0,1.0,H,17,27.0,15.0,11.0,26.0,16.0,-11.0,27.0,30,17,13,W,L,L,W,W,L
169,19/12/16,Everton,Liverpool,0.0,1.0,A,17,21.0,40.0,20.0,20.0,1.0,20.0,-19.0,23,34,-11,W,W,L,D,D,L
170,26/12/16,Arsenal,West Brom,1.0,0.0,H,18,38.0,23.0,19.0,21.0,19.0,2.0,17.0,34,23,11,L,L,L,W,W,L
171,26/12/16,Burnley,Middlesbrough,1.0,0.0,H,18,16.0,16.0,28.0,19.0,-12.0,-3.0,-9.0,17,18,-1,L,W,L,L,W,L
172,26/12/16,Chelsea,Bournemouth,3.0,0.0,H,18,35.0,23.0,11.0,28.0,24.0,-5.0,29.0,43,21,22,W,L,W,W,W,L
173,26/12/16,Hull,Man City,0.0,3.0,A,18,14.0,36.0,36.0,20.0,-22.0,16.0,-38.0,12,36,-24,L,W,L,W,D,L
174,26/12/16,Leicester,Everton,0.0,2.0,A,18,23.0,21.0,29.0,21.0,-6.0,0.0,-6.0,17,23,-6,D,L,L,W,W,L
175,26/12/16,Man United,Sunderland,3.0,1.0,H,18,24.0,15.0,17.0,28.0,7.0,-13.0,20.0,30,14,16,W,W,W,L,W,L
